ID,证券简称,Labels
834770,艾能聚,4
834950,迅安科技,2
835174,五新隧装,7
835179,凯德石英,2
835184,国源科技,3
835185,贝特瑞,4
835207,众诚科技,7
835237,力佳科技,2
835305,云创数据,7
835368,连城数控,7
835438,戈碧迦,4
835508,殷图网联,3
835579,机科股份,7
835640,富士达,7
835670,数字人,3
835857,百甲科技,7
835892,中科美菱,3
835985,海泰新能,0
836077,吉林碳谷,4
836149,旭杰科技,7
836208,青矩技术,2
836221,易实精密,2
836239,长虹能源,7
836247,华密新材,2
836260,中寰股份,2
836263,中航泰达,7
836270,天铭科技,2
836395,朗鸿科技,2
836414,欧普泰,2
836419,万德股份,2
836422,润普食品,2
836433,大唐药业,4
836504,博迅生物,2
836547,无锡晶海,2
836675,秉扬科技,7
836699,海达尔,7
836717,瑞星股份,7
836720,吉冈精密,2
836807,奔朗新材,7
836826,盖世食品,4
836871,派特尔,2
836892,广咨国际,3
836942,恒立钻具,7
836957,汉维科技,7
836961,西磁科技,2
837006,晟楠科技,7
837023,芭薇股份,4
837046,亿能电力,7
837092,汉鑫科技,7
837174,宏裕包材,4
837212,智新电子,7
837242,建邦科技,3
837344,三元基因,4
837403,康农种业,3
837592,华信永道,1
837663,明阳科技,2
837748,路桥信息,7
837821,则成电子,2
838030,德众汽车,4
838163,方大新材,4
838171,邦德股份,3
838227,美登科技,3
838262,太湖雪,2
838275,驱动力,2
838402,硅烷科技,4
838670,恒进感应,2
838701,豪声电子,2
838810,春光药装,0
838837,华原股份,3
838924,广脉科技,7
838971,天马新材,2
839167,同享科技,7
839273,一致魔芋,2
839371,欧福蛋业,2
839493,并行科技,4
839680,广道数字,7
839719,宁新新材,4
839725,惠丰钻石,2
839729,永顺生物,2
839790,联迪信息,3
839792,东和新材,4
839946,华阳变速,7
870199,倍益康,2
870204,沪江材料,4
870299,灿能电力,3
870357,雅葆轩,2
870436,大地电气,7
870508,丰安股份,7
870656,海昇药业,3
870726,鸿智科技,3
870866,绿亨科技,2
870976,视声智能,3
871245,威博液压,4
871263,莱赛激光,3
871396,常辅股份,2
871478,巨能股份,7
871553,凯腾精工,4
871634,新威凌,7
871642,通易航天,4
871694,中裕科技,2
871753,天纺标,3
871857,泓禧科技,7
871970,大禹生物,4
871981,晶赛科技,4
872190,雷神科技,7
872351,华光源海,7
872374,云里物里,3
872392,佳合科技,4
872541,铁大科技,7
872808,曙光数创,1
872895,花溪科技,3
872925,锦好医疗,2
872931,无锡鼎邦,7
872953,国子软件,7
873001,纬达光电,3
873122,中纺标,1
873132,泰鹏智能,3
873152,天宏锂电,7
873167,新赣江,2
873169,七丰精工,3
873223,荣亿精密,4
873305,九菱科技,2
873339,恒太照明,7
873527,夜光明,3
873570,坤博精工,2
873576,天力复合,1
873593,鼎智科技,1
873665,科强股份,3
873679,前进科技,2
873690,捷众科技,2
873693,阿为特,2
873703,广厦环能,2
873706,铁拓机械,2
873726,卓兆点胶,2
873806,云星宇,7
873833,美心翼申,4
900929,锦旅B股,0
900939,汇丽B,3
900948,伊泰B股,4
900957,凌云B股,4
920002,万达轴承,2
920008,成电光信,7
920016,中草香料,4
920099,瑞华技术,3
920118,太湖远大,7
